Logistic_prob,4,2,1,1,4,1,1,1,1,1,0,2,2,6,1,1,1,1,2,2,1,1,2,1,1,1,4,9,10,2,1,1,1,1,1,2,5,14,10,2,5,2,1,2,1,1,2,4,7,5,2,4,4,1,2,3,5,3,3,2,4,5,3,7,7,7,5,3,5,4,6,5,6,6,5,7,5,6,6,8,8,1,21,6,9,4,6,7,7,7,7,19,11,11,6,3,5,7,5,5,7,4,11,15,12,17,6,4,5,5,9,6,5,5,8,14,16,10,21,11,3,4,6,13,18,12,15,17,13,8,10,9,8,5,6,4,19,18,29,18,25,29,20,5,5,3,3,6,6,29,19,32,22,24,12,6,1,2,4,5,5,6,14,22,27,27,25,17,0,1,2,4,5,3,4,8,22,23,6,5,19,12,16,0,0,0,0,0,1,3,2,2,7,7,16,21,6,8,12,12,7,1,0,0,0,1,0,1,3,3,9,17,15,10,24,26,30,18,14,8,1,0,0,0,0,2,3,3,9,12,19,12,9,17,26,30,13,17,6,3,1,1,0,0,0,2,2,3,29,12,5,5,13,30,18,14,4,19,5,4,3,2,1,0,2,2,1,3,6,11,23,20,10,10,13,12,30,14,5,3,5,7,7,2,3,3,4,3,3,6,8,7,8,8,39,15,8,25,22,10,5,8,9,33,21,12,3,6,0,1,2,1,2,4,1,7,18,23,7,33,25,28,28,26,22,36,39,36,12,12,3,1,0,0,2,5,1,9,8,17,14,36,40,49,40,43,36,40,63,65,54,43,9,2,3,4,2,19,3,18,5,17,36,64,62,70,64,54,44,54,58,84,79,15,1,2,3,2,7,8,4,3,4,28,41,72,66,83,78,79,87,79,71,80,82,31,1,0,4,2,5,6,32,60,66,72,80,78,77,84,81,72,68,88,5,10,13,8,25,60,72,81,74,81,90,78,85,68,86,4,10,16,26,8,22,58,77,79,79,86,92,86,88,74,63,75,5,7,11,12,12,11,14,31,44,55,85,94,83,94,63,5,6,8,8,8,7,10,11,18,24,16,49,68,82,82,6,7,9,9,9,12,17,25,32,25,29,41,73,8,9,20,12,28,21,29,48,49,44,63,68,91,8,10,10,12,9,18,22,42,47,91,88,89,86,86,7,8,11,8,9,11,11,26,35,32,59,87,88,82,4,4,4,80,80,61,85,3,4,4,56,78,3,1,4,5,33,3,3,3,3,5,3,3,2,4,5,2,3,4,5,4,2,3,4,5,4,2,2,3,4,4,27,36,3,3,3,3,3,29,27,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,13,7,2,1,2,19,29,32,14,21,10,6,7,15,2,2,1,19,40,47,39,16,25,18,16,7,5,11,2,1,1,1,41,22,15,72,21,30,25,30,18,13,1,1,1,1,30,14,14,28,41,23,34,27,13,1,1,1,1,25,74,52,39,13,8,20,32,38,43,34,29,37,20,34,1,1,0,0,0,57,42,39,23,48,29,32,31,29,34,33,29,34,29,22,1,0,0,0,0,0,68,57,56,48,18,11,27,16,18,39,37,28,34,21,19,1,1,0,0,0,0,62,69,45,27,14,8,8,8,12,12,39,35,34,22,18,1,1,0,0,0,0,60,63,49,27,11,7,7,8,11,17,42,30,29,33,20,26,1,1,0,0,0,1,1,63,42,62,43,17,7,7,17,36,25,40,27,36,46,18,1,1,0,1,1,1,68,74,59,68,29,7,11,10,27,24,39,27,23,15,20,1,1,1,1,1,1,32,33,41,87,90,71,25,7,11,11,13,35,35,34,29,19,11,11,1,1,1,1,1,1,27,47,73,85,84,70,25,6,8,14,10,28,30,18,20,16,12,10,7,1,0,0,0,0,1,51,61,80,88,81,64,53,9,14,12,8,16,21,8,8,18,10,8,7,5,1,1,0,0,57,67,85,80,78,74,35,9,12,10,9,11,19,11,7,13,8,9,7,7,1,0,1,2,77,67,76,72,50,26,18,19,11,10,12,8,7,10,12,9,1,1,3,61,61,47,39,34,16,11,16,10,11,9,7,8,6,1,1,2,55,44,55,74,56,28,24,20,27,14,11,8,6,6,1,1,1,78,56,56,66,72,41,10,11,20,13,11,9,8,7,6,5,1,0,0,1,77,56,72,59,38,11,12,16,13,12,9,8,7,6,5,5,4,1,0,1,68,78,87,75,62,66,49,9,20,13,20,13,9,9,8,7,5,70,82,88,72,67,65,19,20,22,23,19,10,7,7,6,5,1,17,34,66,62,84,91,85,79,74,82,76,58,36,25,25,15,7,6,6,6,3,74,82,89,86,89,90,93,95,88,70,39,33,18,14,9,7,6,6,6,6,6,5,1,87,63,90,92,90,89,93,86,73,53,21,14,10,9,11,8,10,15,6,5,5,4,4,85,87,60,81,84,82,66,58,46,16,7,12,30,21,21,15,38,8,4,4,4,4,4,90,93,69,42,45,32,35,52,23,7,19,24,28,26,23,8,7,6,6,4,4,4,5,4,4,9,1,1,2,75,87,79,62,58,53,70,48,34,17,12,27,35,26,23,34,19,7,3,3,2,1,13,10,1,0,0,77,78,71,58,59,34,38,60,75,6,23,44,23,26,33,22,15,6,3,3,2,2,37,19,3,1,1,19,23,34,15,18,33,21,20,23,21,34,15,4,3,4,3,5,27,39,9,4,1,30,49,61,57,27,24,28,27,29,26,45,4,3,4,4,5,4,2,6,8,8,0,0,43,36,28,37,38,57,27,39,45,49,9,5,4,10,3,5,3,3,32,44,31,0,0,0,24,26,39,31,33,23,35,19,15,9,4,15,10,4,9,6,5,66,43,10,0,0,1,21,32,37,17,12,5,3,9,11,14,12,6,35,1,26,27,6,5,8,9,11,1,0,18,21,5,1,13,7,16,1,1,8,5,2,7,6,2,2,3,6,3,3,0,0,4,17,19,0,0,0,0,0,0,13,27,68,96,3,4,19,25,17,7,3,1,0,0,0,0,0,0,0,1,9,24,86,91,3,4,5,5,16,9,4,2,3,1,0,0,0,0,1,0,1,4,7,1,1,20,88,87,82,72,62,4,5,6,6,3,4,4,0,0,4,5,2,6,12,7,1,2,10,45,55,10,5,6,9,4,9,6,4,8,16,9,11,3,1,2,1,1,13,10,12,11,25,3,8,0,0,17,7,7,8,11,1,8,13,11,11,30,47,31,2,64,9,12,3,1,3,6,5,19,78,72,88,47,5,23,11,36,34,17,29,26,2,2,3,3,2,74,56,84,84,5,6,25,36,39,65,18,3,2,2,4,33,45,4,7,28,82,3,2,23,14,51,5,29,52,23,64,10,13,12,30,58,49,26,24,23,32,12,9,11,4,3,6,4,17,10,4,13,11,11,8,8,10,13,7,10,11,13,30,8,8,10,11,12,13,29,6,11,12,29,12,13,20,29,20,8,19,10,6,5,11,10,11,13,1,4,4,2,3,10,3,3,3,2,6,2,5,3,6,5,3,2,2,2,8,8,11,4,6,6,6,15,35,23,7,10,3,28,2,1,7,1,5,1,1,2,1,2,1,1,1,3,3,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,4,4,8,1,0,0,0,0,1,1,2,3,5,1,0,0,0,0,0,3,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,7,8,8,7,1,1,0,0,0,0,0,0,0,0,5,7,7,5,4,3,2,2,1,0,0,0,0,0,0,6,5,5,5,3,4,2,1,1,0,0,0,0,0,0,0,0,0,6,5,4,4,3,2,2,2,1,0,0,0,0,0,0,0,5,3,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,5,4,1,1,0,0,0,0,0,0,0,0,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,2,5,2,3,1,1,0,0,0,0,0,0,0,0,0,6,6,5,3,2,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Maxent_prob,27,35,2,4,35,17,1,4,6,7,0,13,8,59,2,4,3,9,12,9,0,0,7,3,2,1,14,24,24,19,1,3,5,0,3,19,9,67,32,5,45,4,2,3,0,0,7,39,16,29,10,8,8,0,1,10,9,3,9,6,3,2,4,4,8,10,14,9,30,5,3,7,3,4,16,11,3,4,5,11,4,3,99,31,21,6,11,6,6,12,7,32,13,75,77,10,36,21,16,19,28,6,22,31,17,89,77,36,32,34,28,21,17,14,17,12,31,11,95,97,33,30,52,94,77,37,34,30,20,13,12,79,83,80,54,44,99,99,42,49,53,68,83,26,43,38,49,97,81,74,33,41,60,56,17,22,16,26,33,42,51,81,99,95,99,35,95,38,8,10,26,25,29,45,86,95,99,73,38,72,87,42,20,59,17,5,8,11,17,33,38,44,99,97,90,87,64,96,85,38,25,61,15,11,13,31,20,38,85,94,99,99,99,98,99,99,98,45,78,59,97,8,6,27,19,77,99,96,99,96,99,99,99,99,92,90,75,80,82,99,7,77,35,1,28,65,64,88,99,98,99,97,99,99,99,99,24,99,17,21,98,86,75,43,52,49,87,99,88,99,99,96,98,95,99,99,99,99,72,84,95,99,99,66,68,95,99,98,60,84,79,92,45,99,99,97,84,99,99,98,70,97,98,99,99,99,90,99,26,71,68,42,25,99,2,99,99,99,99,98,96,99,99,99,99,99,99,99,89,99,99,59,40,20,76,90,6,99,84,99,93,96,99,99,99,99,99,99,99,99,99,98,99,78,63,99,87,82,83,99,64,99,99,99,99,99,99,99,99,99,99,100,91,91,27,34,38,47,64,57,83,45,63,99,99,96,99,100,100,100,100,100,99,100,99,86,67,11,68,33,54,85,99,99,99,99,100,100,100,100,99,100,99,100,42,85,91,84,99,99,100,100,100,100,100,100,100,100,100,38,66,98,99,65,99,99,100,100,100,100,100,100,100,100,99,100,35,35,61,83,64,58,86,99,99,99,100,100,100,100,99,40,23,26,35,56,29,45,42,99,99,99,99,99,100,100,22,24,64,88,47,78,99,99,99,99,99,98,100,33,49,99,82,99,99,99,99,99,99,99,100,100,31,53,59,92,50,99,99,99,99,100,99,100,100,100,48,32,70,56,63,85,91,99,99,99,100,100,100,100,23,16,11,100,100,99,100,18,23,17,99,100,12,10,22,20,99,10,14,11,14,19,17,13,12,22,21,12,14,22,31,22,12,14,14,24,20,13,12,14,14,23,99,99,12,14,17,15,8,100,99,12,9,9,10,10,10,0,10,10,8,9,13,8,8,16,8,8,33,51,10,9,10,97,79,99,82,68,81,67,54,21,10,9,6,98,99,99,98,80,62,95,73,65,53,33,11,8,7,5,99,99,97,99,99,99,68,91,71,57,9,6,6,7,99,94,97,99,99,81,90,99,67,9,6,6,6,99,100,100,100,99,31,99,99,99,99,98,88,97,89,97,11,8,5,5,4,100,99,99,99,100,99,99,99,99,99,99,96,84,87,60,10,8,5,3,4,1,100,100,99,99,99,99,99,99,98,99,99,89,88,82,83,6,5,4,3,6,1,100,99,99,99,99,93,72,5,76,78,99,99,97,90,79,6,4,1,2,8,2,100,99,99,99,99,89,43,56,81,97,99,97,93,96,72,99,5,5,2,1,2,5,4,100,100,99,99,99,80,67,98,99,99,99,99,99,99,85,7,5,1,2,4,7,100,100,99,99,100,33,98,77,99,99,99,92,86,62,91,12,6,4,3,5,5,100,100,100,100,99,100,99,97,96,89,84,99,99,99,98,76,61,50,9,4,6,3,4,6,99,100,100,100,100,100,99,88,85,95,56,99,99,98,97,72,43,36,13,10,1,2,3,3,5,100,100,100,100,100,100,99,97,99,89,11,96,98,12,36,96,28,24,12,0,9,3,3,2,100,100,100,100,100,99,94,99,99,79,8,81,99,63,3,69,25,25,2,0,4,2,2,5,100,100,100,100,99,99,99,99,83,61,75,23,5,42,60,30,3,3,7,100,100,100,100,99,99,99,99,81,78,9,15,28,3,6,4,6,100,99,100,100,100,99,99,99,99,91,43,6,1,1,6,4,3,100,100,100,100,100,100,99,96,98,93,62,14,9,2,2,1,14,2,1,5,100,100,100,100,100,92,97,99,86,72,22,17,5,2,1,2,0,13,2,3,100,100,100,100,100,100,100,74,99,96,98,74,19,34,30,24,1,100,100,100,100,100,100,97,99,99,99,99,68,3,3,21,1,6,99,100,100,100,100,100,100,100,100,100,100,100,99,99,99,96,5,1,3,9,12,100,100,100,100,100,100,100,100,100,100,100,99,99,93,62,5,3,2,4,12,23,1,8,100,100,100,100,100,100,100,100,100,100,99,99,98,77,81,10,30,69,4,2,1,0,0,100,100,100,100,100,100,100,100,100,98,84,99,99,99,98,95,99,51,0,0,0,0,0,100,100,100,100,100,100,100,100,99,88,99,99,99,96,97,33,36,7,3,0,0,0,2,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,99,99,99,97,99,98,98,91,21,0,0,0,0,0,0,0,9,3,100,100,100,100,100,99,100,100,100,78,99,99,86,92,81,74,42,15,0,0,0,0,69,8,0,0,7,99,99,99,99,97,99,87,81,67,61,98,41,0,0,0,0,7,80,97,0,0,0,99,99,83,98,75,80,59,59,74,41,49,0,0,2,0,9,0,0,6,4,7,18,9,99,99,98,97,81,93,66,99,70,53,32,7,2,46,0,8,1,6,54,99,51,1,6,4,99,97,99,93,91,84,22,65,46,31,10,60,30,2,16,9,6,100,99,15,0,14,14,89,94,94,69,42,10,2,36,32,48,31,4,87,31,68,78,10,12,36,35,37,34,17,64,68,20,58,31,31,53,34,40,29,13,27,30,97,54,37,69,91,76,70,5,2,81,99,99,11,4,2,0,1,5,99,100,100,100,64,63,99,99,99,75,23,6,0,3,7,2,1,1,12,36,37,99,100,100,59,57,66,60,99,89,39,17,23,10,1,5,6,12,11,19,26,94,25,25,8,99,100,100,100,100,100,60,74,61,42,37,41,45,7,7,90,95,32,99,75,94,15,35,95,100,100,66,67,94,92,84,39,90,72,96,99,99,97,43,15,34,9,8,80,98,99,99,100,10,68,0,3,93,9,29,35,99,10,20,39,99,99,100,100,100,13,100,52,99,27,2,10,97,71,99,100,100,100,100,1,98,99,100,100,99,100,100,3,24,84,82,24,100,100,100,100,12,23,99,100,99,100,99,47,21,6,96,100,100,1,33,99,100,90,34,99,98,100,27,99,100,99,100,98,52,62,100,100,100,93,100,99,100,98,97,81,69,44,37,2,95,99,1,90,99,99,50,63,99,99,43,49,99,99,100,99,43,41,99,99,99,100,92,34,32,100,31,33,100,100,100,99,100,99,93,99,99,99,99,99,25,69,39,12,28,91,44,32,17,10,99,15,67,37,99,98,16,1,5,4,99,99,99,64,99,99,77,100,100,100,90,99,61,100,80,23,99,43,99,38,26,48,20,60,26,32,18,93,81,20,34,13,20,25,39,4,4,15,10,4,13,0,6,0,49,95,76,76,0,0,1,0,0,11,29,24,27,30,1,0,1,0,0,5,80,8,11,0,0,0,0,23,6,5,3,2,0,0,3,1,0,1,4,1,3,86,75,58,0,0,49,20,33,8,1,0,0,0,0,1,5,4,1,6,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,7,1,0,0,5,2,1,1,1,0,0,1,2,2,1,0,0,0,2,1,0,0,0,99,0,3,2,0,0,0,0,0,99,99,99,1,2,4,3,0,0,0,0,99,99,99,3,0,2,3,3,0,0,0,0,0,100,99,99,99,59,22,1,4,5,4,0,0,0,0,99,99,99,99,99,99,97,87,34,5,6,4,0,1,0,99,99,99,99,99,99,90,81,37,19,3,4,8,7,3,0,0,0,99,99,99,99,97,92,83,83,40,20,15,6,3,0,0,0,99,99,97,99,76,79,80,52,36,35,11,3,2,7,3,0,0,99,96,99,99,58,28,20,22,22,18,7,5,1,0,99,98,83,76,58,27,7,20,13,1,11,3,0,0,0,0,0,99,99,99,94,46,73,58,16,10,21,8,9,2,7,5,0,1,0,0,0,99,99,99,89,99,88,77,30,9,7,1,5,10,9,1,0,0,1,99,99,99,99,81,99,90,70,54,36,3,11,9,15,1,0,0,0,0,0,1,2
SVC_rbf_prob,10,8,5,5,50,7,6,6,5,8,5,5,3,49,7,7,6,6,5,3,6,6,6,6,5,5,3,32,26,22,7,7,9,6,8,21,5,65,38,18,55,9,8,7,6,5,9,23,21,48,14,9,10,6,6,8,9,3,19,16,6,6,7,10,39,12,16,12,49,7,8,10,7,6,20,13,9,11,8,13,10,44,78,69,26,15,13,14,12,21,11,48,21,82,66,35,31,20,21,16,20,9,35,48,26,88,71,43,31,35,25,22,19,22,20,62,55,19,94,92,48,42,48,79,52,39,34,64,44,53,18,95,92,80,59,53,88,54,73,63,77,74,53,76,68,63,63,87,69,73,68,57,80,61,69,48,53,61,74,70,69,75,94,88,86,60,84,47,42,26,67,87,86,70,85,85,95,74,50,58,82,65,65,71,31,8,17,24,33,87,68,61,93,83,80,73,53,63,72,62,38,47,53,16,19,73,55,88,98,95,94,77,92,79,85,90,76,69,62,55,96,8,7,51,35,98,98,97,99,96,87,66,88,89,63,61,75,72,98,97,48,89,51,7,71,92,94,98,90,97,76,71,78,89,76,68,57,98,87,75,99,98,95,34,93,96,86,83,94,98,86,80,50,78,74,78,90,97,83,89,93,99,99,96,98,98,88,97,83,81,77,75,57,83,58,81,98,93,89,93,84,96,92,96,94,98,79,98,60,86,82,84,85,79,37,83,67,92,98,86,85,92,95,96,94,94,82,86,80,87,98,51,39,83,88,65,64,90,75,95,90,83,88,87,89,94,96,95,87,86,75,84,68,98,96,90,96,90,85,98,90,95,90,90,89,90,89,88,89,80,85,72,65,76,90,88,91,83,89,68,99,96,94,91,95,72,74,86,83,84,71,86,88,84,72,89,94,69,83,92,99,99,95,90,88,83,83,85,87,80,83,87,82,78,91,99,99,99,93,83,90,82,83,87,83,80,76,83,89,88,92,93,92,97,95,87,90,83,83,86,85,78,76,87,87,91,90,92,86,95,95,97,93,89,94,90,90,76,83,83,90,57,89,90,92,97,96,95,90,94,98,94,88,79,87,89,92,91,98,97,93,93,96,96,90,91,90,78,91,94,91,98,95,98,96,88,92,90,84,90,87,82,92,95,90,95,91,97,96,92,92,81,73,82,89,86,96,87,94,91,93,96,95,97,93,90,93,79,88,91,85,88,74,88,90,94,85,72,88,76,92,89,37,36,86,74,91,40,54,52,66,71,45,50,45,72,69,32,45,65,78,65,28,44,50,73,63,45,39,47,59,74,98,95,35,37,47,63,52,98,95,21,26,29,38,47,49,10,30,31,27,35,35,29,24,41,28,27,67,58,26,26,37,76,78,87,77,75,71,45,61,61,22,25,15,93,89,87,88,69,76,82,73,68,56,79,22,20,18,11,91,90,83,66,87,86,75,85,75,72,20,13,13,23,89,86,77,92,81,77,81,88,73,20,14,13,14,86,81,93,87,86,76,80,93,83,90,88,84,87,84,87,22,19,12,12,12,91,91,91,91,96,88,91,90,89,91,92,86,87,83,70,22,18,14,11,11,8,91,93,94,93,98,97,95,94,93,92,88,79,87,84,79,12,11,10,10,11,8,92,94,94,93,98,95,85,57,82,82,90,87,87,85,74,11,10,8,9,12,9,94,93,86,90,98,94,81,78,78,92,92,85,86,86,76,86,10,11,11,10,10,11,11,93,91,77,79,92,91,86,94,89,94,92,84,93,80,77,11,12,7,9,12,13,92,89,74,70,97,91,97,89,94,90,89,83,78,63,81,16,13,11,11,12,14,94,94,92,84,77,88,93,97,95,92,86,92,90,89,88,74,78,58,16,11,13,12,12,13,91,92,90,80,72,86,95,94,93,92,75,92,92,92,89,80,73,67,31,16,10,9,13,12,13,91,87,70,71,69,77,87,94,97,92,54,93,90,48,53,88,56,44,27,19,15,14,13,13,91,93,86,74,83,75,84,60,96,89,62,84,93,82,35,82,55,59,17,19,11,11,12,13,90,94,90,82,86,96,92,97,91,78,86,52,40,72,78,63,16,15,15,92,93,93,93,91,95,90,95,89,83,54,44,52,23,17,10,14,94,89,91,86,93,94,80,90,94,91,71,44,24,23,15,15,13,87,94,90,87,88,92,97,94,91,92,71,57,45,36,28,21,13,7,10,17,83,93,90,92,93,95,77,91,86,82,62,58,55,30,24,23,13,28,15,13,87,87,84,88,92,83,92,85,90,82,87,87,64,65,52,51,20,92,89,86,90,86,91,83,84,92,93,93,80,44,42,48,21,10,99,96,92,92,87,77,90,89,88,87,87,91,93,91,92,94,45,30,32,43,25,94,91,87,77,88,86,83,70,78,93,83,94,94,94,80,53,43,37,40,51,68,20,25,89,94,90,86,87,87,87,89,92,95,94,96,97,89,90,61,91,87,33,25,26,11,14,89,84,93,93,92,89,89,91,95,85,94,98,87,89,92,93,93,84,18,19,10,8,9,83,83,93,94,94,96,94,94,95,93,96,94,89,92,91,63,51,37,43,16,15,9,27,15,18,26,8,9,11,87,91,93,94,94,87,80,95,92,93,99,93,87,94,90,86,87,41,13,8,9,9,44,35,5,36,19,93,93,93,94,94,93,96,92,79,94,93,93,94,91,85,85,88,30,10,10,17,14,74,67,9,7,31,98,94,83,97,94,92,92,93,90,74,89,87,14,12,17,11,61,79,86,37,15,10,96,91,78,82,81,84,79,79,81,76,77,21,14,22,26,74,17,12,82,71,75,17,16,94,94,91,88,74,77,84,91,79,73,88,51,67,78,21,62,20,74,71,76,65,19,27,28,91,90,90,84,89,91,65,92,86,67,52,81,85,36,85,60,50,79,81,77,71,45,58,92,85,82,92,76,52,36,83,76,94,64,55,81,70,76,77,70,78,90,94,90,74,69,84,78,69,89,61,86,81,75,85,83,77,79,82,99,97,95,85,99,98,97,22,0,87,90,91,29,12,9,7,9,12,93,95,91,70,85,83,90,91,94,94,86,44,9,13,25,9,7,8,50,78,90,93,71,80,85,83,87,86,92,95,95,86,87,54,9,10,22,43,37,68,74,96,91,79,27,96,78,79,81,90,91,86,86,84,92,97,97,94,40,12,98,99,93,98,89,95,56,87,95,92,94,94,85,89,83,94,89,95,94,94,93,86,85,96,80,92,40,48,97,84,82,94,97,80,95,6,29,97,83,93,91,81,31,91,91,98,98,97,94,95,38,82,93,89,69,14,65,98,96,98,79,88,73,94,81,96,85,96,95,97,98,96,38,45,92,97,86,91,94,72,84,73,77,96,93,92,94,98,78,56,64,99,93,94,56,90,97,86,99,74,92,95,93,92,94,93,98,90,94,83,94,76,90,94,94,97,95,92,97,98,97,95,92,94,66,98,92,66,98,93,88,95,97,92,90,95,94,92,89,76,99,93,93,94,90,86,77,98,91,91,76,91,92,87,84,98,95,87,98,92,96,96,97,97,93,85,92,93,74,82,95,96,94,86,91,96,79,98,95,93,93,85,53,65,73,96,97,98,86,94,92,88,98,90,97,87,92,73,84,67,56,78,79,68,68,61,65,48,77,54,71,70,95,90,44,38,48,87,73,73,66,45,23,11,39,55,22,40,5,53,92,50,80,7,2,6,14,7,15,29,42,26,85,29,1,4,7,6,6,45,37,51,5,4,7,5,19,12,7,10,8,7,4,6,4,6,5,7,6,22,77,78,50,7,6,43,15,24,15,4,4,3,3,3,3,4,6,3,34,4,61,7,4,7,4,8,5,3,7,13,8,5,4,7,10,5,7,6,5,8,9,5,20,6,4,7,9,7,4,10,6,6,6,4,5,13,5,6,6,7,10,5,6,6,9,89,4,10,7,5,6,6,8,9,89,87,79,4,4,11,8,5,5,7,7,90,87,86,4,3,6,10,8,6,6,6,8,9,92,86,85,85,46,11,3,11,14,12,6,6,7,8,88,88,84,84,87,89,74,75,11,16,19,13,5,6,9,90,85,84,88,78,92,73,66,11,6,3,7,20,17,8,4,6,9,87,84,86,87,85,74,71,69,24,11,9,10,6,5,5,9,87,82,64,86,45,55,63,40,29,43,6,4,3,10,4,3,5,88,59,95,95,27,9,7,12,13,9,12,7,4,4,95,73,36,32,25,9,6,17,6,4,15,4,4,3,9,6,8,91,79,64,72,14,36,74,26,6,10,5,4,3,7,6,3,3,5,6,8,92,92,78,50,93,65,69,61,23,6,4,4,6,6,3,3,6,8,95,93,93,78,36,93,84,90,95,82,4,6,5,15,3,2,2,3,3,3,7,16
